state,county,latitude,longitude,reachedPatientLimit
MA,ESSEX,42.7762015,-71.0772796,Y
OR,MULTNOMAH,45.4992017,-122.6867232,Y
NJ,BERGEN,40.9892348,-74.0959618,N
CT,NEW HAVEN,41.2967019,-72.768407,Y
AL,TALLAPOOSA,32.8331679,-85.7629197,Y
LA,CADDO PARISH,32.4025193,-93.811587,Y
CA,DEL NORTE,41.7732342,-124.1988806,Y
FL,DUVAL,30.4450897,-81.6394278,Y
AZ,PINAL,32.5170419,-110.8884831,Y
TX,TRAVIS,30.413786,-97.7436224,Y
OH,FRANKLIN,40.11328,-83.0877,Y
OH,FRANKLIN,39.9870536,-83.0259835,Y
OH,FRANKLIN,40.1132244,-83.0879846,Y
OH,FRANKLIN,40.0970605,-82.9486187,Y
MI,SAINT CLAIR,42.9109398,-82.4986671,Y
AR,PULASKI,34.7493709,-92.3211702,Y
TX,TRAVIS,30.1887632,-97.8058014,Y
KY,BOYLE,37.6183296,-84.7854435,Y
NY,WESTCHESTER,41.3278914,-73.6846615,Y
AZ,MARICOPA,33.4554643,-111.9903488,Y
FL,DUVAL,30.1312035,-81.5410718,Y
GA,COBB,33.9760687,-84.5664046,Y
GA,BIBB,32.816008,-83.703771,Y
TN,MCNAIRY,35.0719783,-88.6127746,Y
GA,COBB,33.8522318,-84.3753813,Y
MO,JACKSON,39.0322808,-94.3625348,Y
NY,NASSAU,40.7554834,-73.7069873,Y
NY,KINGS,40.6925112,-73.9864314,Y
MA,ESSEX,42.715907,-71.1662496,Y
TN,HAMBLEN,36.2027681,-83.3144258,Y
NY,KINGS,40.6568816,-73.9447075,Y
AZ,YAVAPAI,34.5615705,-112.479576,Y
TX,DALLAS,32.9682518,-96.682065,Y
TX,BEXAR,29.4951773,-98.394828,Y
ME,CUMBERLAND,43.6582998,-70.2637373,Y
FL,COLLIER,26.0961161,-81.7362671,Y
IL,COOK,42.0087888,-88.1511134,Y
FL,PINELLAS,27.8100205,-82.7761227,Y
CA,SAN DIEGO,32.7763587,-117.0611577,Y
MD,MONTGOMERY,38.9835829,-77.0002919,Y
OH,LICKING,37.6183296,-84.7854435,Y
MD,BALTIMORE,39.3474454,-76.4734714,Y
TX,EL PASO,31.8163396,-106.5397753,Y
IL,COOK,42.0670873,-88.0007588,Y
NJ,BURLINGTON,39.9068951,-74.9392842,Y
MI,OAKLAND,42.8302024,-83.2700852,Y
NJ,CAMDEN,39.7983452,-75.0641719,Y
KY,OLDHAM,38.3384364,-85.4652348,Y
PA,LEHIGH,40.6057821,-75.4652188,Y
IL,COOK,41.5271305,-87.7141059,N
NC,MECKLENBURG,35.0951915,-80.8674632,Y
PA,LAWRENCE,40.9757084,-80.3183694,Y
FL,DUVAL,29.8633,-81.2976,Y
FL,MONROE,24.7332423,-81.0159814,Y
CA,SAN JOAQUIN,37.7536974,-121.456011,Y
CA,EL DORADO,38.9159087,-120.0000346,Y
OH,LORAIN,41.28993,-82.215444,Y
VA,CHESTERFIELD,37.3823369,-77.505999,Y
LA,JEFFERSON,30.0267019,-90.2029214,Y
GA,FULTON,33.8084714,-84.3960879,Y
NM,BERNALILLO,35.0906714,-106.6161467,Y
NM,EDDY,32.3994546,-104.2296476,Y
MI,MACOMB,42.5059561,-83.0045176,Y
SC,BERKELEY,33.1969045,-79.9933684,Y
NM,BERNALILLO,35.0552774,-106.5776788,Y
AK,ANCHORAGE,61.2112685,-149.8272313,Y
GA,BIBB,32.7417148,-83.7125659,Y
WI,ONEIDA,45.8901134,-89.7087769,Y
NY,NASSAU,40.7808672,-73.716705,Y
MI,OAKLAND,42.5925791,-83.1469021,Y
NV,CLARK,36.1527529,-115.2273017,Y
MA,ESSEX,42.7118228,-71.1519479,Y
PA,DELAWARE,39.8671612,-75.3620017,Y
NC,GASTON,35.2512013,-81.1564452,Y
IL,COOK,41.8701733,-87.6655878,Y
IL,COOK,41.8042397,-87.5857711,Y
CA,NEVADA,39.2286689,-121.0528148,Y
CT,HARTFORD,41.6613907,-72.788814,Y
TN,KNOX,36.030666,-83.9190465,Y
AK,JUNEAU,58.3289,-134.4651,Y
NM,BERNALILLO,35.0843187,-106.6197812,Y
CA,ORANGE,33.7002554,-117.9566426,Y
NJ,MIDDLESEX,40.5967845,-74.4011261,Y
CT,NEW HAVEN,41.2269222,-73.051876,Y
OH,HENRY,41.4140227,-84.1133616,Y
CT,HARTFORD,41.7095634,-72.6023705,Y
NY,KINGS,40.7112642,-73.945843,Y
NY,WESTCHESTER,40.9671985,-73.8849204,Y
CA,LOS ANGELES,34.0639814,-118.3765606,Y
CA,LOS ANGELES,34.0639814,-118.3765606,Y
CT,HARTFORD,41.7779189,-72.8455967,Y
NV,WASHOE,39.5177,-119.8593,Y
FL,PALM BEACH,26.6455931,-80.0887831,Y
NY,NEW YORK,40.7695024,-73.9864118,Y
CA,PLACER,38.8847467,-121.2916871,Y
IL,WINNEBAGO,42.2728299,-88.9973134,Y
MA,HAMPDEN,42.1014831,-72.589811,Y
IL,COOK,41.9006786,-87.6996714,Y
TX,ORANGE,30.100924,-93.7698388,Y
TN,SHELBY,35.0470767,-89.7719721,Y
MI,GENESEE,42.9359325,-83.6394155,Y
PA,CUMBERLAND,40.0559293,-77.5371097,Y
CA,LOS ANGELES,34.1573227,-118.4884038,Y
MS,MARION,31.25594,-89.805606,Y
GA,COBB,33.8583227,-84.6004125,Y
NJ,MORRIS,40.871372,-74.5173505,Y
TN,RUTHERFORD,35.9798496,-86.5575404,Y
CA,SAN DIEGO,32.7750419,-117.1269349,Y
CA,AMADOR,38.3545171,-120.7683537,Y
CA,SACRAMENTO,38.469708,-121.4226298,Y
TX,BEXAR,29.5159024,-98.5969151,Y
PA,CHESTER,,,Y
MA,HAMPDEN,42.2073068,-72.6083551,Y
MA,PLYMOUTH,41.8862435,-70.5381939,Y
CT,NEW HAVEN,41.3020921,-72.9349887,Y
TX,GALVESTON,29.5086179,-95.1909943,Y
NY,SUFFOLK,40.9261809,-73.0421521,N
MO,ST LOUIS,38.6549096,-90.5096135,Y
MI,WAYNE,42.2968757,-83.2467952,Y
AL,SHELBY,33.3948925,-86.7178094,Y
TX,NUECES,27.6772462,-97.3660685,Y
FL,PINELLAS,27.7778972,-82.65111,Y
MN,OLMSTED,44.0242844,-92.4363938,Y
CA,SAN MATEO,37.499676,-122.2534246,Y
GA,CHATHAM,31.9854914,-81.0707224,Y
CA,SAN FRANCISCO,37.7680985,-122.4249143,Y
SC,FAIRFIELD,34.3730301,-81.097756,Y
FL,BROWARD,25.9825907,-80.342329,Y
RI,PROVIDENCE,41.7772572,-71.4280326,Y
IL,MCHENRY,42.214056,-88.3395298,Y
NJ,ESSEX,40.7694709,-74.3005003,Y
OH,MARION,40.5701218,-83.1252337,Y
VA,ROCKINGHAM,38.447956,-78.867679,N
LA,LAFAYETTE,30.1444409,-92.0045762,Y
WV,CABELL,38.4368077,-82.133743,Y
ME,CUMBERLAND,43.708019,-70.290489,Y
MA,WORCESTER,42.2700737,-71.792505,Y
NY,QUEENS,40.5986244,-73.7534837,Y
TX,TARRANT,32.730419,-97.3432421,Y
FL,HILLSBOROUGH,27.8952922,-82.2801777,Y
NJ,HUDSON,40.7202212,-74.0437028,Y
NY,CLINTON,44.83272,-73.410701,Y
VA,PRINCE WILLIAM,38.579417,-77.328404,Y
OH,CUYAHOGA,41.4574656,-81.5034479,Y
WV,MONONGALIA,39.6547322,-79.9557298,Y
AZ,MARICOPA,33.304894,-111.9490283,Y
MI,LIVINGSTON,42.6195268,-83.9404156,Y
AZ,MARICOPA,33.3816008,-111.7291749,Y
MS,MADISON,32.4167285,-90.1069917,Y
MD,MONTGOMERY,38.9638935,-77.0904414,Y
AL,WALKER,33.7556953,-87.0634799,Y
OH,PORTAGE,41.2857229,-81.2244886,Y
MD,BALTIMORE CITY,39.29096,-76.617735,Y
OH,MONTGOMERY,39.751535,-84.1190423,Y
SC,ANDERSON,34.5316194,-82.6659181,Y
IL,COOK,42.1415446,-87.793016,Y
VA,HOPEWELL CITY,37.493503,-77.6524899,Y
IL,WINNEBAGO,42.2973283,-89.0981393,Y
KS,SHAWNEE,39.0577263,-95.7228875,Y
IN,ST JOSEPH,41.679209,-86.2398933,Y
FL,PINELLAS,27.7798248,-82.650412,Y
MS,WALTHALL,31.119,-90.157,Y
PA,FAYETTE,39.9000148,-79.7568545,Y
CA,LOS ANGELES,34.2578608,-118.5047342,Y
CA,LOS ANGELES,34.070384,-118.4010585,Y
AZ,MARICOPA,33.495251,-112.066269,Y
AZ,YUMA,32.656894,-114.4436589,Y
MI,WAYNE,42.2141623,-83.2656112,Y
MI,WAYNE,42.239664,-83.2703654,Y
NY,NASSAU,40.789142,-73.134961,Y
IL,KANKAKEE,41.1239715,-87.8815565,Y
NY,NEW YORK,40.7777258,-73.9463625,Y
TN,DAVIDSON,36.1574372,-86.793039,Y
FL,BROWARD,26.2841722,-80.0970334,Y
PA,TRAVIS,39.9056103,-75.4164933,Y
GA,BIBB,32.7417148,-83.7125659,Y
CA,LOS ANGELES,34.1486305,-118.4307042,Y
CO,EL PASO,38.8066821,-104.838576,Y
IL,COOK,41.9895935,-87.7490299,Y
IN,ELKHART,41.6036361,-85.8394255,Y
IL,LAKE,42.3053448,-87.8594725,Y
IL,COOK,41.8696584,-87.6703649,Y
MA,SUFFOLK,42.3488942,-71.1482394,Y
MI,LIVINGSTON,42.4616334,-83.6512181,Y
MI,LIVINGSTON,42.5679883,-83.8027953,Y
DE,NEW CASTLE,39.7565532,-75.5659467,N
TX,HARRIS,29.7083699,-95.4736033,Y
OH,MONTGOMERY,39.751535,-84.1190423,Y
KY,BOYLE,37.6553428,-84.7508367,Y
SC,PICKENS,34.8293692,-82.5735751,Y
CA,SAN JOAQUIN,37.7536974,-121.456011,Y
MA,HAMPDEN,42.1694156,-72.341697,Y
SC,SPARTANBURG,34.9357785,-81.9807103,Y
NC,HALIFAX,36.4285948,-77.6480547,Y
AZ,MARICOPA,33.5828521,-111.8981998,Y
FL,MIAMI-DADE,25.7920005,-80.1365789,Y
MI,OAKLAND,42.7642653,-83.2434912,Y
MA,HAMPDEN,42.0953597,-72.5095639,Y
MI,OAKLAND,42.6414114,-83.1239348,Y
MI,OAKLAND,42.6381768,-83.1714413,Y
MI,OAKLAND,42.4564081,-83.2058396,Y
MI,OAKLAND,42.5922539,-83.460274,Y
SC,RICHLAND,34.0623692,-80.9576182,Y
CA,SAN DIEGO,32.6518108,-116.9649597,Y
AZ,MARICOPA,33.49696,-112.066779,Y
NY,NEW YORK,40.7500334,-73.9816254,Y
NC,HAYWOOD,35.526576,-82.947782,Y
NY,RICHMOND,40.5163721,-74.1973651,Y
GA,BULLOCH,32.4127144,-81.7734471,Y
RI,PROVIDENCE,41.8271099,-71.4995395,Y
WV,MERCER,37.3624138,-81.115265,Y
FL,BROWARD,26.2563578,-80.2360959,N
FL,COLLIER,26.2740893,-81.7888254,Y
CA,RIVERSIDE,33.937483,-117.291457,Y
NM,BERNALILLO,35.0829607,-106.5778408,Y
AZ,YAVAPAI,34.5960603,-112.3284681,Y
WI,OUTAGAMIE,44.248344,-88.4025622,Y
PA,CENTRE,39.9527166,-75.1689391,Y
NC,BRUNSWICK,34.0314775,-78.2604652,Y
TX,TRAVIS,30.3531143,-97.7518137,Y
PA,PHILADELPHIA,40.0864615,-75.0379149,Y
AK,ANCHORAGE,61.2327171,-149.744364,Y
NJ,OCEAN,39.7472566,-74.2985065,Y
TX,FORT BEND,29.6212125,-95.6060279,Y
TN,SHELBY,35.11321,-89.893128,Y
IL,KANKAKEE,41.1215751,-87.8720835,Y
IL,LAKE,42.2443689,-87.9576273,Y
NJ,MERCER,40.3192289,-74.6399975,Y
FL,PALM BEACH,26.8917,-80.104,Y
AZ,MARICOPA,33.5386523,-112.1859866,Y
NV,CLARK,36.2867883,-115.2860387,Y
TX,HOWARD,32.2313964,-101.4721162,Y
CA,LOS ANGELES,34.0018468,-118.4155799,Y
KS,JOHNSON,38.9583221,-94.6472548,Y
MN,HENNEPIN,44.9516643,-93.1629063,Y
NJ,OCEAN,40.0679727,-74.1294785,Y
KY,JEFFERSON,38.3192582,-85.5508561,Y
OH,DEFIANCE,41.2847652,-84.3645145,Y
FL,LEE,26.6344625,-81.9403554,Y
NY,SUFFOLK,40.9140487,-72.670409,Y
CA,SANTA CRUZ,37.0311432,-121.7434235,Y
NY,KINGS,40.6552458,-73.945734,Y
NJ,MONMOUTH,40.328307,-74.0745778,Y
MA,WORCESTER,42.2772,-71.7946,Y
MA,WORCESTER,42.27719,-71.7946405,Y
FL,LEE,26.6339659,-81.9403737,Y
NY,ULSTER,41.9297205,-74.0181003,Y
CA,SAN BERNARDINO,34.0471998,-117.3126943,Y
PA,PHILADELPHIA,39.9906538,-75.1311812,Y
AZ,COCONINO,35.212827,-111.6425501,Y
NY,ORANGE,41.4484964,-74.362138,Y
MI,GOGEBIC,46.47812,-89.9553167,Y
WI,DANE,43.054237,-89.483545,Y
WI,EAU CLAIRE,44.7923414,-91.4926551,Y
NC,DURHAM,35.9640299,-78.9625906,Y
MD,BALTIMORE,39.4422954,-76.6243936,Y
PA,BUCKS,40.1471225,-74.8240055,Y
NC,ROWAN,35.6845839,-80.4801445,Y
NJ,SOMERSET,40.5761613,-74.5477014,Y
PA,DELAWARE,39.8821849,-75.5346267,Y
NJ,ATLANTIC,39.4372065,-74.6045937,Y
PA,BERKS,40.3327643,-75.9282921,Y
MI,KENT,42.9633599,-85.6680863,Y
FL,PALM BEACH,26.4382953,-80.1190869,Y
ID,ADA,43.6137249,-116.1916511,Y
NM,BERNALILLO,35.0549196,-106.5823148,Y
PA,BUCKS,40.1032633,-74.9526832,Y
VA,ROANOKE CITY,37.2498926,-79.9446344,Y
OR,DESCHUTES,44.0474153,-121.3235198,Y
CA,LOS ANGELES,33.7985675,-118.1933102,Y
NJ,UNION,40.687173,-74.2416614,Y
VA,WYTHE,36.9548246,-81.0777247,Y
PA,DELAWARE,40.0194867,-75.3212663,Y
NJ,CUMBERLAND,39.4879923,-75.0534029,Y
PA,MONROE,41.0038496,-75.1569778,Y
MI,GENESEE,43.0125274,-83.6874562,Y
AL,JEFFERSON,33.8006781,-86.8181893,Y
AL,TUSCALOOSA,33.2285203,-87.5332274,Y
PR,SAN JUAN,38.6922346,-90.3479401,Y
FL,LEE,26.4498425,-81.8200745,Y
NJ,UNION,40.6570657,-74.3430303,Y
IL,COOK,41.7842929,-87.6451636,Y
NY,QUEENS,40.708241,-73.818641,Y
NY,RICHMOND,40.5913747,-74.0988067,Y
MI,OAKLAND,42.4675096,-83.3559805,Y
MI,OAKLAND,42.7361227,-83.3080147,Y
FL,BROWARD,26.1264969,-80.2053767,Y
NY,SUFFOLK,40.8514108,-73.1977865,Y
NY,KINGS,40.7159667,-73.9658155,Y
FL,SUMTER,28.9057889,-81.9724675,Y
VA,WINCHESTER CITY,39.1684572,-78.1725493,Y
TN,KNOX,36.0244988,-83.9894303,Y
TX,BEXAR,29.5961286,-98.4744292,Y
MS,JACKSON,30.4113097,-88.8278057,Y
PR,SAN JUAN,18.4472428,-66.0739829,Y
CA,SAN BERNARDINO,34.104005,-117.543532,Y
FL,LEE,26.6417697,-81.9402322,Y
CA,LOS ANGELES,34.0305817,-118.4847104,Y
UT,SALT LAKE,40.6930605,-112.0911134,Y
NY,QUEENS,40.687513,-73.822797,Y
CA,RIVERSIDE,33.9628221,-117.3965791,Y
VA,WINCHESTER CITY,39.1684572,-78.1725493,Y
LA,JEFFERSON,29.9849183,-90.2430291,Y
PA,LUZERNE,41.2479227,-75.8368585,Y
MS,FORREST,31.3058479,-89.408774,Y
IL,KANE,41.7859518,-88.3256347,Y
NY,SARATOGA,42.8651073,-73.767603,Y
PA,ADAMS,39.8449505,-77.1820359,Y
NC,HALIFAX,36.4264375,-77.5974555,Y
NC,MECKLENBURG,35.2270869,-80.8431267,Y
NJ,ESSEX,40.742533,-74.1871607,Y
NY,SUFFOLK,40.8580102,-73.4229014,Y
CA,SANTA BARBARA,34.4302805,-119.7240991,Y
GA,LOWNDES,30.8787535,-83.3080754,Y
AZ,MARICOPA,33.4942954,-112.257189,Y
CA,SAN LUIS OBISPO,35.1418375,-120.6409531,Y
DE,NEW CASTLE,39.6849698,-75.7405176,Y
UT,SALT LAKE,40.7698752,-111.8355312,Y
NY,NEW YORK,40.7458628,-73.9866964,Y
MI,CLINTON,42.9922785,-84.5455321,Y
GA,LIBERTY,31.8474043,-81.5919003,Y
CA,LOS ANGELES,34.1687459,-118.502047,Y
NY,NEW YORK,40.7877636,-73.9778835,Y
NY,NEW YORK,40.767982,-73.96075,Y
NY,NEW YORK,40.8001598,-73.9377188,Y
NJ,CAMDEN,39.7924388,-74.9396653,Y
NJ,CAMDEN,39.7924388,-74.9396653,Y
LA,SAINT MARTIN,30.2819057,-91.889507,Y
FL,ALACHUA,29.6546074,-82.388663,Y
PA,PHILADELPHIA,40.0286183,-75.210088,Y
MA,BRISTOL,41.739848,-70.9455914,Y
IN,LAKE,41.5700296,-87.5081393,Y
GA,GLYNN,31.150358,-81.498761,Y
AZ,MARICOPA,33.5664682,-112.1536456,Y
GA,FULTON,33.7537719,-84.4718571,Y
AL,COVINGTON,31.3078292,-86.4759995,Y
NY,ORANGE,41.4268475,-74.1604892,Y
TX,BASTROP,30.1033495,-97.3349109,Y
GA,GWINNETT,33.8558949,-84.030837,Y
NY,NASSAU,40.641511,-73.666144,Y
MI,OAKLAND,42.6016901,-83.2892711,Y
NY,NEW YORK,40.8032599,-73.9416983,Y
NY,BRONX,40.8527012,-73.8463432,Y
NY,NEW YORK,40.7824052,-73.9580934,Y
NY,BRONX,40.8527012,-73.8463432,Y
NY,NASSAU,40.7334949,-73.5499114,Y
TX,KAUFMAN,32.7413272,-96.2638992,Y
PA,BUCKS,40.2093782,-75.0140401,Y
MD,HARFORD,39.5009288,-76.3254207,Y
TX,MONTGOMERY,30.1822599,-95.4869159,Y
PR,PONCE,18.0039108,-66.6154994,Y
AL,BALDWIN,30.4055816,-87.6855789,Y
IN,MARION,39.6657669,-86.0994744,Y
TX,HARRIS,29.5447007,-95.1268084,Y
NJ,MIDDLESEX,40.5554474,-74.347253,Y
MA,WORCESTER,42.2489253,-71.7939579,Y
AZ,MARICOPA,33.6393456,-112.1246249,Y
RI,PROVIDENCE,41.843502,-71.3809124,Y
MS,MADISON,32.4603214,-90.1154393,Y
NY,ERIE,42.926425,-78.8315622,Y
PA,LANCASTER,40.0318742,-76.2970989,Y
KS,HARVEY,38.0414964,-97.3136109,Y
NV,CLARK,36.1527529,-115.2273017,Y
AZ,YAVAPAI,34.5539029,-112.4525611,Y
SC,SPARTANBURG,34.9123522,-82.1132545,Y
CT,NEW HAVEN,41.3108182,-72.9432731,Y
CA,COLUSA,39.0210116,-122.0622161,Y
FL,BROWARD,26.2759766,-80.1167049,Y
CA,STANISLAUS,37.5122377,-120.838464,Y
NJ,MONMOUTH,40.3015911,-74.3081743,Y
AL,CLARKE,31.9461272,-87.7384716,Y
TN,BLOUNT,35.87041,-84.022734,Y
KY,BOURBON,38.2180734,-84.2394253,Y
KY,LAUREL,37.1293942,-84.0853426,Y
MD,BALTIMORE CITY,39.2880132,-76.6248449,Y
OH,MONTGOMERY,39.763257,-84.195743,Y
MD,BALTIMORE,39.4201633,-76.6143578,Y
OR,MULTNOMAH,45.5479624,-122.6413265,Y
NY,WESTCHESTER,41.0262179,-73.74728,Y
IN,LAKE,41.505554,-87.3141628,Y
FL,LEE,26.5116693,-81.9429538,Y
LA,AVOYELLES,31.1273829,-92.0640297,N
AZ,MARICOPA,33.4360428,-112.0812642,Y
PA,DELAWARE,39.8710798,-75.5451689,Y
PR,CAYEY,18.1119051,-66.166,Y
FL,MARION,29.0744258,-82.2628315,Y
CA,FRESNO,36.8387322,-119.7782959,Y
RI,PROVIDENCE,41.8369406,-71.410576,Y
PA,ALLEGHENY,40.4358654,-79.9231845,Y
UT,SALT LAKE,40.7577836,-111.8409402,Y
GA,DEKALB,33.7921195,-84.2904277,Y
GA,DEKALB,33.7748275,-84.2963123,Y
CA,MADERA,36.9568795,-120.0723686,Y
DC,TALBOT,38.7835058,-76.2226706,Y
ME,CUMBERLAND,43.8431978,-70.2541531,Y
AL,SHELBY,33.2506654,-86.8128548,Y
OH,TUSCARAWAS,40.4804933,-81.4591824,Y
CA,ORANGE,33.5272522,-117.7144027,Y
WI,DANE,43.0481909,-89.4787031,Y
NY,NEW YORK,40.7331914,-73.9825056,Y
IN,MONROE,39.1589564,-86.538524,Y
TN,WASHINGTON,36.3646898,-82.3821606,Y
IL,COOK,42.1319917,-87.8235811,Y
CA,RIVERSIDE,33.7449,-116.3548,Y
PA,BUCKS,40.143654,-74.8893162,Y
TX,HARRIS,30.0875427,-95.6182794,Y
AL,JEFFERSON,33.4822615,-86.7864451,Y
PA,ALLEGHENY,40.4301677,-80.1350138,Y
PR,HATILLO,18.2674215,-66.6985621,Y
CA,SAN MATEO,37.4512586,-122.187753,Y
GA,HALL,34.3212622,-83.8039975,Y
PR,SAN JUAN,18.4084718,-66.0664559,Y
CA,LOS ANGELES,34.0370752,-118.4756526,Y
NJ,CAMDEN,39.830562,-75.0067047,Y
NY,KINGS,40.7238545,-73.950006,Y
KY,PIKE,37.5718228,-82.4389285,Y
MI,WAYNE,42.350825,-83.1946993,Y
NY,RICHMOND,40.6360854,-74.0833657,Y
NY,NEW YORK,40.7525412,-73.9792042,Y
CT,HARTFORD,41.7325563,-72.6695969,Y
TN,SHELBY,35.069311,-89.8423181,Y
WA,SKAGIT,48.417963,-122.3240198,Y
CA,LOS ANGELES,34.2452,-118.2733,Y
GA,LOWNDES,30.8592865,-83.2851962,Y
MI,WAYNE,42.3436072,-83.2181806,Y
TX,BEXAR,29.5306342,-98.5919114,Y
WI,DANE,43.0750494,-89.4657492,Y
OH,HAMILTON,39.300031,-84.485383,Y
MS,PONTOTOC,34.3055948,-88.7777411,N
CA,SAN DIEGO,32.7463435,-117.2486591,Y
RI,WASHINGTON,41.4415355,-71.4966532,Y
AL,COFFEE,31.3249969,-85.822525,Y
TN,HAMBLEN,36.2025346,-83.310248,Y
KY,WOLFE,37.7331892,-83.5560001,Y
MI,MACOMB,42.608525,-83.0888405,Y
TX,TRAVIS,30.3544395,-97.9627737,Y
UT,SALT LAKE,40.5280643,-111.872877,Y
RI,WASHINGTON,41.5656302,-71.462892,Y
CA,SANTA BARBARA,34.4426173,-119.8282097,Y
OH,CUYAHOGA,41.4804203,-81.7417961,Y
CA,LOS ANGELES,34.1834682,-118.5948518,Y
CA,FRESNO,36.5695294,-119.613218,Y
CT,NEW HAVEN,41.36402,-72.9006297,Y
MA,SUFFOLK,42.3664448,-71.0587838,Y
IN,MARION,39.9120102,-86.2273032,Y
MT,GALLATIN,,,Y
GA,FULTON,33.8633027,-84.379955,Y
MD,ALLEGANY,39.6312117,-78.7499341,Y
KY,FAYETTE,38.0646418,-84.4766944,Y
IN,ELKHART,41.7234595,-85.9284583,Y
MA,SUFFOLK,42.3616825,-71.0671872,Y
TN,DAVIDSON,36.2524966,-86.6824095,Y
ME,PENOBSCOT,44.7968912,-68.7750244,N
FL,PASCO,28.3595118,-82.6901625,Y
KY,ROWAN,38.1910187,-83.4751491,N
IL,KANE,41.9168598,-88.3027675,Y
KY,HARLAN,36.8138273,-83.3135121,Y
MO,BOONE,38.9386955,-92.3275514,Y
TN,SHELBY,35.157702,-89.779636,Y
OH,SUMMIT,41.0971506,-81.5139155,Y
IL,COOK,41.879312,-87.62489,Y
MI,OAKLAND,42.5869522,-83.3424104,Y
GA,LOWNDES,30.864717,-83.2924346,Y
AZ,MARICOPA,33.6378062,-111.9980544,Y
NY,BROOME,42.1137419,-75.9594982,Y
NY,SUFFOLK,40.9396254,-73.0535841,Y
LA,LAFOURCHE,29.4648962,-90.3221323,Y
MA,PLYMOUTH,42.0578704,-71.0093689,Y
LA,LAFAYETTE,30.1556954,-91.9923584,Y
NY,SUFFOLK,40.786766,-73.2228797,Y
CA,LOS ANGELES,33.8599724,-118.1492513,Y
GA,CHATHAM,31.9851544,-81.1524793,Y
GA,CHATHAM,32.0808989,-81.091203,Y
IL,DUPAGE,41.7959668,-88.1115572,Y
CA,LOS ANGELES,34.0494817,-118.4454707,Y
TX,BRAZOS,30.6386808,-96.3117251,Y
FL,PALM BEACH,26.3960008,-80.0773265,Y
FL,BREVARD,28.4475326,-80.7813593,Y
NY,CHAUTAUQUA,42.1049848,-79.2247419,Y
KY,KENTON,39.0132052,-84.5618426,Y
MD,ANNE ARUNDEL,38.9803507,-76.5025744,Y
TX,TARRANT,32.7579658,-97.1158336,Y
CA,LOS ANGELES,33.9822524,-118.4403071,Y
VT,FRANKLIN,44.8074162,-73.0718954,Y
WI,WAUKESHA,43.0892035,-88.1502627,Y
NY,KINGS,40.6552458,-73.945734,Y
PA,DAUPHIN,40.2643643,-76.6463927,Y
LA,BOSSIER PARISH,32.5331066,-93.7210194,Y
LA,ORLEANS,29.9240795,-90.0932408,Y
FL,BROWARD,26.1666886,-80.2474222,Y
CA,LOS ANGELES,34.1584792,-118.496341,Y
FL,BROWARD,26.1666886,-80.2474222,Y
LA,MADISON,32.411161,-91.1844099,Y
CT,HARTFORD,41.6024749,-72.8780439,Y
WA,OKANOGAN,48.3597417,-119.5847965,Y
AZ,PIMA,32.2291684,-110.8771665,Y
OH,WARREN,39.3536373,-84.3348542,Y
NM,LEA,32.7094182,-103.1377355,Y
NY,SUFFOLK,40.7676983,-73.0145843,Y
NC,TRANSYLVANIA,35.2811954,-82.7226324,Y
FL,PASCO,28.3251012,-82.6985654,Y
IN,LAWRENCE,38.8474529,-86.4980795,Y
OH,TRUMBULL,41.1873,-80.7552,Y
NY,BRONX,40.8461493,-73.9042441,Y
PA,NORTHAMPTON,40.6311118,-75.3756049,Y
FL,BROWARD,26.2747159,-80.1204819,Y
VA,FREDERICKSBURG CITY,38.3100567,-77.4786675,Y
SC,RICHLAND,34.0206506,-80.960665,Y
WI,OUTAGAMIE,44.2929952,-88.3756022,Y
WV,CABELL,38.4183489,-82.4563622,Y
AL,CLAY,33.2876409,-85.7830941,Y
VA,CHESTERFIELD,37.5054726,-77.5973449,Y
VA,FAIRFAX,38.801971,-77.099811,Y
CA,SAN FRANCISCO,37.7573022,-122.4061541,Y
MS,SUNFLOWER,33.4570858,-90.6487376,Y
LA,JEFFERSON,29.9445142,-90.1872938,Y
NJ,HUDSON,40.7451119,-74.0350629,Y
CA,SAN DIEGO,33.1231737,-117.2657547,Y
SC,RICHLAND,34.0236535,-81.0338695,Y
OR,JACKSON,42.3271453,-122.8626787,Y
CA,LOS ANGELES,33.7668057,-118.1976972,Y
PA,FRANKLIN,39.9561143,-77.6335115,Y
WI,DANE,43.0766353,-89.4311231,Y
OH,CUYAHOGA,41.376852,-81.509587,Y
CA,MERCED,37.3856576,-120.7395526,Y
NJ,ESSEX,40.7101296,-74.2121304,Y
FL,SAINT LUCIE,27.4372348,-80.3436358,Y
MS,MADISON,32.4634419,-90.1066264,Y
CA,SUTTER,39.1444595,-121.6436925,Y
SC,HORRY,34.0560601,-78.8908966,Y
DE,SUSSEX,45.9931636,-123.9226385,Y
CA,LOS ANGELES,34.1746678,-118.1505942,Y
OH,BUTLER,39.3670181,-84.4738256,Y
IA,LINN,41.9563017,-91.7240396,Y
UT,UTAH,40.3413948,-111.7220139,Y
MI,WAYNE,42.4363303,-83.1309108,Y
DE,NEW CASTLE,39.6674441,-75.673477,Y
CA,SAN DIEGO,32.7737671,-117.0072702,Y
MN,HENNEPIN,45.0949252,-93.3703355,Y
NY,SUFFOLK,40.8924593,-73.0395362,Y
NY,ORANGE,41.4965987,-74.022625,Y
